timestamp_ms,type,seq,v1,v2,v3,v4,v5,v6
25144,PPG,78,140484,68945,0,0,0,0
25223,PPG,79,140488,68946,0,0,0,0
25300,PPG,80,140498,68953,0,0,0,0
25380,PPG,81,140479,68955,0,0,0,0
25459,PPG,82,140496,68949,0,0,0,0
25539,PPG,83,140503,68945,0,0,0,0
25627,PPG,84,140500,68947,0,0,0,0
25702,PPG,85,140496,68944,0,0,0,0
25779,PPG,86,140493,68959,0,0,0,0
25857,PPG,87,140484,68945,0,0,0,0
25936,PPG,88,140495,68949,0,0,0,0
26016,PPG,89,140487,68947,0,0,0,0
26095,PPG,90,140491,68949,0,0,0,0
26175,PPG,91,140491,68946,0,0,0,0
26279,PPG,92,140492,68950,0,0,0,0
26337,PPG,93,140489,68945,0,0,0,0
26416,PPG,94,140490,68949,0,0,0,0
26506,PPG,95,140497,68950,0,0,0,0
26575,PPG,96,140492,68944,0,0,0,0
26654,PPG,97,140489,68947,0,0,0,0
26735,PPG,98,140499,68954,0,0,0,0
26813,PPG,99,140500,68959,0,0,0,0
22922,IMU,208,1412,-124,8432,-101,70,52
22941,IMU,209,1396,-168,8416,-101,52,39
22960,IMU,210,1336,-12,8340,-90,56,23
22979,IMU,211,1416,-92,8376,-95,60,50
23003,IMU,212,1360,44,8416,-105,66,50
23017,IMU,213,1528,-32,8420,-93,68,34
23037,IMU,214,1340,-44,8512,-75,55,38
23056,IMU,215,1376,-76,8416,-98,65,57
23076,IMU,216,1464,-76,8428,-84,66,56
23094,IMU,217,1392,-20,8400,-90,37,54
23113,IMU,218,1492,-60,8420,-74,72,60
23132,IMU,219,1460,-96,8408,-68,65,34
23152,IMU,220,1376,-28,8400,-80,49,61
23171,IMU,221,1460,-12,8516,-72,43,34
23190,IMU,222,1252,-40,8456,-108,60,34
23213,IMU,223,1344,-100,8448,-96,63,44
23228,IMU,224,1384,-40,8320,-85,46,34
23248,IMU,225,1312,-44,8348,-102,65,46
23267,IMU,226,1392,-44,8344,-92,62,34
23286,IMU,227,1376,4,8316,-89,65,48
23305,IMU,228,1484,-144,8420,-93,77,44
23324,IMU,229,1328,-128,8432,-90,49,37
23343,IMU,230,1376,-100,8396,-82,66,50
23363,IMU,231,1384,-96,8348,-95,74,29
23382,IMU,232,1356,-108,8436,-86,52,61
23401,IMU,233,1356,-8,8424,-95,47,42
23420,IMU,234,1316,-36,8320,-82,62,48
23442,IMU,235,1404,-116,8504,-86,67,34
23459,IMU,236,1368,-60,8436,-83,63,64
23478,IMU,237,1356,-80,8416,-77,53,47
23497,IMU,238,1312,-28,8376,-89,60,59
23516,IMU,239,1368,-24,8376,-88,52,48
23535,IMU,240,1400,-104,8424,-94,45,46
23554,IMU,241,1492,-140,8456,-79,71,37
23573,IMU,242,1324,-84,8424,-85,60,37
23593,IMU,243,1428,-116,8404,-79,52,43
23612,IMU,244,1344,-100,8340,-84,55,31
23631,IMU,245,1356,-96,8432,-79,48,65
23652,IMU,246,1400,-172,8376,-88,65,31
23669,IMU,247,1324,-92,8264,-85,59,36
23688,IMU,248,1356,-60,8364,-96,49,38
23708,IMU,249,1328,12,8344,-88,67,55
23727,IMU,250,1356,-156,8372,-92,69,34
23746,IMU,251,1392,-64,8412,-90,53,28
23765,IMU,252,1380,-48,8332,-90,61,25
23784,IMU,253,1424,-32,8380,-85,72,51
23803,IMU,254,1328,-84,8284,-82,54,61
23823,IMU,255,1324,-140,8408,-88,65,35
23842,IMU,256,1380,-16,8344,-94,51,46
23863,IMU,257,1384,-100,8332,-81,57,50
23882,IMU,258,1352,-140,8420,-85,58,47
23899,IMU,259,1364,-76,8376,-74,68,43
23918,IMU,260,1440,-92,8400,-93,62,41
23938,IMU,261,1300,-184,8400,-105,61,54
23957,IMU,262,1352,-96,8356,-102,74,48
23976,IMU,263,1300,-24,8352,-85,48,29
23995,IMU,264,1424,-12,8436,-100,69,51
24014,IMU,265,1284,-16,8452,-81,63,55
24033,IMU,266,1280,-180,8380,-87,32,30
24053,IMU,267,1300,-76,8416,-71,50,45
24072,IMU,268,1464,-116,8460,-93,38,49
24093,IMU,269,1400,-116,8324,-87,53,40
24111,IMU,270,1388,-128,8316,-84,48,54
24129,IMU,271,1372,-88,8416,-74,67,30
24148,IMU,272,1412,-88,8344,-81,48,46
24168,IMU,273,1244,-116,8360,-104,47,57
24187,IMU,274,1368,-36,8400,-75,58,32
24206,IMU,275,1416,-96,8496,-85,61,42
24224,IMU,276,1340,-44,8504,-95,60,33
24244,IMU,277,1356,-16,8408,-79,57,42
24263,IMU,278,1412,-56,8412,-92,62,54
24282,IMU,279,1392,-80,8444,-86,72,45
24305,IMU,280,1408,-52,8464,-77,62,40
24320,IMU,281,1420,-104,8416,-105,60,38
24339,IMU,282,1292,-116,8384,-85,48,41
24359,IMU,283,1336,-104,8308,-100,66,46
24378,IMU,284,1348,-96,8336,-91,75,39
24397,IMU,285,1216,44,8380,-85,57,52
24416,IMU,286,1344,-188,8480,-87,75,47
24435,IMU,287,1372,-24,8460,-90,51,34
24454,IMU,288,1396,-140,8440,-87,70,46
24474,IMU,289,1344,-156,8352,-88,50,15
24493,IMU,290,1376,-180,8384,-91,56,53
24512,IMU,291,1264,-52,8340,-90,64,53
24533,IMU,292,1352,-64,8368,-88,62,53
24550,IMU,293,1320,-128,8396,-84,50,42
24569,IMU,294,1348,-108,8328,-99,44,30
24589,IMU,295,1300,-168,8368,-89,51,55
24608,IMU,296,1256,-120,8392,-83,60,58
24627,IMU,297,1332,-144,8296,-74,72,38
24646,IMU,298,1396,-72,8416,-83,66,48
24667,IMU,299,1388,-144,8432,-85,86,36
24684,IMU,300,1424,-56,8444,-95,53,41
24703,IMU,301,1384,-104,8340,-84,58,42
24723,IMU,302,1440,-76,8352,-104,57,22
24744,IMU,303,1312,-104,8324,-88,59,47
24761,IMU,304,1464,-4,8312,-76,63,38
24780,IMU,305,1272,-28,8404,-75,47,59
24799,IMU,306,1376,-56,8420,-90,63,38
24818,IMU,307,1428,-52,8404,-79,58,34
24838,IMU,308,1416,-96,8356,-98,69,50
24857,IMU,309,1392,-84,8436,-82,54,51
24876,IMU,310,1356,-136,8340,-89,51,51
24895,IMU,311,1392,-120,8436,-81,75,37
24914,IMU,312,1312,-60,8388,-75,58,23
24933,IMU,313,1352,-60,8436,-88,72,52
24955,IMU,314,1380,-92,8356,-96,77,61
24973,IMU,315,1360,-24,8424,-88,51,43
24991,IMU,316,1460,-68,8444,-82,63,34
25010,IMU,317,1284,-68,8376,-73,40,41
25029,IMU,318,1316,-68,8380,-71,57,49
25048,IMU,319,1412,-40,8492,-73,65,48
25067,IMU,320,1348,-80,8504,-95,66,32
25087,IMU,321,1408,-104,8376,-72,72,26
25106,IMU,322,1408,-76,8388,-76,65,28
25125,IMU,323,1300,-84,8352,-76,58,46
25144,IMU,324,1280,-184,8452,-103,51,29
25163,IMU,325,1356,-64,8392,-87,66,30
25186,IMU,326,1468,-144,8472,-75,63,30
25202,IMU,327,1452,-28,8400,-109,40,48
25221,IMU,328,1352,-60,8396,-95,55,41
25240,IMU,329,1384,-72,8424,-97,43,46
25260,IMU,330,1320,-56,8396,-86,54,37
25279,IMU,331,1408,-52,8420,-92,56,39
25298,IMU,332,1384,-96,8368,-85,58,58
25317,IMU,333,1388,-104,8376,-80,65,44
25336,IMU,334,1316,-108,8436,-94,56,51
25355,IMU,335,1320,-140,8396,-77,56,53
25375,IMU,336,1332,-72,8424,-106,63,36
25398,IMU,337,1368,-176,8392,-83,66,25
25413,IMU,338,1348,-24,8360,-75,60,33
25431,IMU,339,1412,-72,8344,-85,56,34
25451,IMU,340,1344,-4,8392,-93,73,35
25470,IMU,341,1412,-108,8464,-85,69,35
25489,IMU,342,1376,8,8376,-92,55,34
25508,IMU,343,1328,-56,8408,-100,71,43
25528,IMU,344,1372,-108,8384,-82,73,34
25546,IMU,345,1436,-72,8304,-84,63,57
25566,IMU,346,1368,-48,8404,-106,65,43
25585,IMU,347,1372,32,8404,-97,48,57
25604,IMU,348,1360,-112,8424,-107,68,53
25625,IMU,349,1424,-40,8360,-111,53,31
25643,IMU,350,1428,-80,8404,-100,59,37
25661,IMU,351,1352,-112,8360,-96,61,34
25681,IMU,352,1400,-68,8400,-96,45,51
25702,IMU,353,1304,-104,8408,-89,40,36
25719,IMU,354,1372,-84,8436,-86,51,26
25738,IMU,355,1256,-52,8348,-90,48,55
25758,IMU,356,1416,-172,8356,-80,70,26
25776,IMU,357,1340,84,8284,-94,60,45
25796,IMU,358,1356,-164,8340,-83,61,30
25815,IMU,359,1348,-132,8536,-75,48,21
25836,IMU,360,1340,-96,8424,-83,61,50
25853,IMU,361,1364,-4,8388,-97,58,42
25873,IMU,362,1404,-100,8420,-71,48,36
25891,IMU,363,1304,-84,8388,-97,60,40
25911,IMU,364,1344,-48,8384,-67,55,58
25930,IMU,365,1380,-168,8436,-92,65,42
25949,IMU,366,1340,-68,8444,-93,66,46
25968,IMU,367,1336,-44,8388,-99,64,58
25987,IMU,368,1360,-20,8456,-94,45,33
26006,IMU,369,1400,-136,8340,-72,63,44
26026,IMU,370,1340,-52,8404,-97,60,45
26048,IMU,371,1392,-4,8364,-90,61,47
26066,IMU,372,1360,-84,8380,-93,64,52
26083,IMU,373,1224,-72,8456,-76,61,46
26102,IMU,374,1312,-176,8416,-85,42,45
26121,IMU,375,1384,-72,8380,-86,52,38
26141,IMU,376,1416,-84,8364,-93,65,38
26160,IMU,377,1444,-192,8376,-86,52,45
26179,IMU,378,1376,-68,8312,-77,51,39
26198,IMU,379,1408,-108,8316,-103,66,39
26217,IMU,380,1392,0,8396,-102,49,62
26236,IMU,381,1280,-56,8360,-101,71,26
26256,IMU,382,1380,-32,8484,-79,61,42
26278,IMU,383,1296,-16,8332,-106,61,37
26294,IMU,384,1340,12,8364,-98,69,31
26313,IMU,385,1460,-88,8408,-86,48,45
26332,IMU,386,1304,-60,8400,-83,48,31
26351,IMU,387,1484,-128,8456,-95,51,48
26370,IMU,388,1440,-4,8432,-83,63,47
26389,IMU,389,1356,-72,8396,-95,58,31
26409,IMU,390,1448,-148,8432,-89,57,28
26428,IMU,391,1292,-108,8348,-95,54,64
26447,IMU,392,1236,-108,8416,-80,45,53
26466,IMU,393,1428,8,8348,-76,58,24
26488,IMU,394,1300,-96,8336,-95,64,54
26506,IMU,395,1356,-80,8476,-64,62,59
26524,IMU,396,1392,-88,8348,-100,44,37
26543,IMU,397,1336,-164,8400,-92,61,35
26562,IMU,398,1376,-64,8444,-75,54,39
26581,IMU,399,1408,-104,8352,-96,56,43
26600,IMU,400,1376,-80,8304,-94,60,39
26619,IMU,401,1408,-48,8432,-83,76,38
26639,IMU,402,1292,-164,8380,-105,72,50
26658,IMU,403,1388,-36,8264,-94,62,44
26677,IMU,404,1396,-76,8340,-102,59,35
26696,IMU,405,1316,-100,8404,-101,58,36
26717,IMU,406,1348,-100,8384,-95,60,40
26735,IMU,407,1324,-88,8404,-73,57,21
26753,IMU,408,1336,-60,8524,-88,68,49
26773,IMU,409,1328,-128,8436,-88,79,45
26792,IMU,410,1344,-76,8412,-93,67,39
26811,IMU,411,1528,-176,8332,-86,60,50
26830,IMU,412,1356,16,8380,-84,61,34
26849,IMU,413,1476,-20,8492,-71,71,45
26868,IMU,414,1316,-48,8328,-102,62,41
26888,IMU,415,1300,-84,8392,-89,75,42
26252,ECG,2048,1225,0,0,0,0,0
26257,ECG,2049,1217,0,0,0,0,0
26257,ECG,2050,1209,0,0,0,0,0
26262,ECG,2051,1192,0,0,0,0,0
26262,ECG,2052,1184,0,0,0,0,0
26267,ECG,2053,1176,0,0,0,0,0
26267,ECG,2054,1168,0,0,0,0,0
26267,ECG,2055,1160,0,0,0,0,0
26272,ECG,2056,1152,0,0,0,0,0
26272,ECG,2057,1145,0,0,0,0,0
26277,ECG,2058,1137,0,0,0,0,0
26277,ECG,2059,1129,0,0,0,0,0
26277,ECG,2060,1121,0,0,0,0,0
26282,ECG,2061,1114,0,0,0,0,0
26282,ECG,2062,1106,0,0,0,0,0
26287,ECG,2063,1099,0,0,0,0,0
26287,ECG,2064,1091,0,0,0,0,0
26287,ECG,2065,1084,0,0,0,0,0
26292,ECG,2066,1076,0,0,0,0,0
26292,ECG,2067,1069,0,0,0,0,0
26293,ECG,2068,1062,0,0,0,0,0
27299,ECG,2069,0,0,0,0,0,0
27299,ECG,2070,-1,0,0,0,0,0
27299,ECG,2071,-6,0,0,0,0,0
27304,ECG,2072,2,0,0,0,0,0
27304,ECG,2073,6,0,0,0,0,0
27309,ECG,2074,38,0,0,0,0,0
27309,ECG,2075,-16,0,0,0,0,0
27314,ECG,2076,-26,0,0,0,0,0
27314,ECG,2077,151,0,0,0,0,0
27319,ECG,2078,-2109,0,0,0,0,0
27319,ECG,2079,-1850,0,0,0,0,0
27324,ECG,2080,-36,0,0,0,0,0
27324,ECG,2081,3394,0,0,0,0,0
27324,ECG,2082,8729,0,0,0,0,0
27329,ECG,2083,15156,0,0,0,0,0
27329,ECG,2084,21689,0,0,0,0,0
27334,ECG,2085,27397,0,0,0,0,0
27334,ECG,2086,31311,0,0,0,0,0
27334,ECG,2087,32011,0,0,0,0,0
27339,ECG,2088,31810,0,0,0,0,0
27339,ECG,2089,31610,0,0,0,0,0
27344,ECG,2090,31343,0,0,0,0,0
27344,ECG,2091,31109,0,0,0,0,0
27344,ECG,2092,31019,0,0,0,0,0
27349,ECG,2093,30731,0,0,0,0,0
27349,ECG,2094,30591,0,0,0,0,0
27350,ECG,2095,30395,0,0,0,0,0
27354,ECG,2096,30195,0,0,0,0,0
27354,ECG,2097,30019,0,0,0,0,0
27359,ECG,2098,29827,0,0,0,0,0
27359,ECG,2099,29638,0,0,0,0,0
27364,ECG,2100,29266,0,0,0,0,0
27364,ECG,2101,29082,0,0,0,0,0
27369,ECG,2102,28900,0,0,0,0,0
27369,ECG,2103,28718,0,0,0,0,0
27369,ECG,2104,28537,0,0,0,0,0
27374,ECG,2105,28358,0,0,0,0,0
27374,ECG,2106,28180,0,0,0,0,0
27379,ECG,2107,28002,0,0,0,0,0
27379,ECG,2108,27826,0,0,0,0,0
27379,ECG,2109,27651,0,0,0,0,0
27384,ECG,2110,27478,0,0,0,0,0
27384,ECG,2111,27305,0,0,0,0,0
27389,ECG,2112,26963,0,0,0,0,0
27389,ECG,2113,26793,0,0,0,0,0
27394,ECG,2114,26625,0,0,0,0,0
27394,ECG,2115,26457,0,0,0,0,0
27399,ECG,2116,26126,0,0,0,0,0
27399,ECG,2117,25961,0,0,0,0,0
27404,ECG,2118,25798,0,0,0,0,0
27404,ECG,2119,25636,0,0,0,0,0
27404,ECG,2120,25475,0,0,0,0,0
27409,ECG,2121,25314,0,0,0,0,0
27409,ECG,2122,25155,0,0,0,0,0
27414,ECG,2123,24997,0,0,0,0,0
27414,ECG,2124,24840,0,0,0,0,0
27414,ECG,2125,24683,0,0,0,0,0
27419,ECG,2126,24528,0,0,0,0,0
27419,ECG,2127,24374,0,0,0,0,0
27424,ECG,2128,24221,0,0,0,0,0
27424,ECG,2129,24068,0,0,0,0,0
27424,ECG,2130,23917,0,0,0,0,0
27429,ECG,2131,23766,0,0,0,0,0
27429,ECG,2132,23617,0,0,0,0,0
27434,ECG,2133,23321,0,0,0,0,0
27434,ECG,2134,23174,0,0,0,0,0
27439,ECG,2135,23028,0,0,0,0,0
27439,ECG,2136,22883,0,0,0,0,0
27444,ECG,2137,22596,0,0,0,0,0
27444,ECG,2138,22454,0,0,0,0,0
27449,ECG,2139,22313,0,0,0,0,0
27449,ECG,2140,22172,0,0,0,0,0
27449,ECG,2141,22033,0,0,0,0,0
27454,ECG,2142,21894,0,0,0,0,0
27454,ECG,2143,21756,0,0,0,0,0
27459,ECG,2144,21619,0,0,0,0,0
27459,ECG,2145,21483,0,0,0,0,0
27459,ECG,2146,21348,0,0,0,0,0
27464,ECG,2147,21214,0,0,0,0,0
27464,ECG,2148,21080,0,0,0,0,0
27469,ECG,2149,20816,0,0,0,0,0
27469,ECG,2150,20685,0,0,0,0,0
27474,ECG,2151,20555,0,0,0,0,0
27474,ECG,2152,20425,0,0,0,0,0
27479,ECG,2153,20169,0,0,0,0,0
27479,ECG,2154,20042,0,0,0,0,0
27484,ECG,2155,19916,0,0,0,0,0
27484,ECG,2156,19790,0,0,0,0,0
27484,ECG,2157,19666,0,0,0,0,0
27489,ECG,2158,19542,0,0,0,0,0
27489,ECG,2159,19419,0,0,0,0,0
27494,ECG,2160,19297,0,0,0,0,0
27494,ECG,2161,19175,0,0,0,0,0
27494,ECG,2162,19055,0,0,0,0,0
27499,ECG,2163,18935,0,0,0,0,0
27499,ECG,2164,18815,0,0,0,0,0
27504,ECG,2165,18697,0,0,0,0,0
27504,ECG,2166,18579,0,0,0,0,0
27504,ECG,2167,18462,0,0,0,0,0
27509,ECG,2168,18346,0,0,0,0,0
27509,ECG,2169,18230,0,0,0,0,0
27514,ECG,2170,18002,0,0,0,0,0
27514,ECG,2171,17888,0,0,0,0,0
27519,ECG,2172,17775,0,0,0,0,0
27519,ECG,2173,17663,0,0,0,0,0
27524,ECG,2174,17442,0,0,0,0,0
27524,ECG,2175,17332,0,0,0,0,0
27529,ECG,2176,17222,0,0,0,0,0
27529,ECG,2177,17114,0,0,0,0,0
27529,ECG,2178,17006,0,0,0,0,0
27534,ECG,2179,16899,0,0,0,0,0
27534,ECG,2180,16792,0,0,0,0,0
27539,ECG,2181,16687,0,0,0,0,0
27539,ECG,2182,16581,0,0,0,0,0
27539,ECG,2183,16477,0,0,0,0,0
27544,ECG,2184,16373,0,0,0,0,0
27544,ECG,2185,16270,0,0,0,0,0
27549,ECG,2186,16065,0,0,0,0,0
27549,ECG,2187,15964,0,0,0,0,0
27554,ECG,2188,15864,0,0,0,0,0
27554,ECG,2189,15764,0,0,0,0,0
27555,ECG,2190,15664,0,0,0,0,0
27559,ECG,2191,15566,0,0,0,0,0
27559,ECG,2192,15467,0,0,0,0,0
27564,ECG,2193,15370,0,0,0,0,0
27564,ECG,2194,15273,0,0,0,0,0
27564,ECG,2195,15177,0,0,0,0,0
27569,ECG,2196,15081,0,0,0,0,0
27569,ECG,2197,14986,0,0,0,0,0
27574,ECG,2198,14891,0,0,0,0,0
27574,ECG,2199,14797,0,0,0,0,0
27574,ECG,2200,14704,0,0,0,0,0
